PMID,Title,journal_book,nct_id,publication_url,sponsor_name,is_act,is_pact,trial_start_date,trial_start_date_clean_01,trial_start_date_clean_mid,start_date_type,primary_completion_date,primary_completion_date_clean_01,primary_completion_date_clean_mid,primary_completion_date_type,first_registration_date,first_registration_date_clean_01,first_registration_date_clean_mid,first_submitted_date,secondary_ids,lead_sponsor_name,lead_sponsor_class,funder_type,collaborator_names,all_sponsors,is_nih_funded,is_randomized,allocation,intervention_model,study_type,has_results_section,results_first_post_date,results_first_submit_date,has_adverse_events_section,Has_Protocol,Earliest_Document_Date_Protocol,Has_SAP,Earliest_Document_Date_SAP,Electronic_Publication_Date,Print_Publication_Date,Publication_Date_Prio_Print,Publication_Date_Prio_Elec,funder_sponsor
40088914,"Behavioural interventions to increase uptake of FIT colorectal screening in Scotland (TEMPO): a nationwide, eight-arm, factorial, randomised controlled trial",Lancet,NCT05408169,,,No,,6/20/2022,6/20/2022,6/20/2022,ACTUAL,10/3/2022,10/3/2022,10/3/2022,ACTUAL,6/2/2022,6/2/2022,6/2/2022,4/29/2022,,University of Glasgow,OTHER,OTHER,NHS Greater Glasgow and Clyde; NHS Tayside; University of Cambridge; University of St Andrews; University of Stirling; University of Dundee; Chief Scientist Office of the Scottish Government; Cancer Research UK,University of Glasgow; NHS Greater Glasgow and Clyde; NHS Tayside; University of Cambridge; University of St Andrews; University of Stirling; University of Dundee; Chief Scientist Office of the Scottish Government; Cancer Research UK,Yes,Yes,RANDOMIZED,FACTORIAL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,3/12/2025,3/29/2025,3/29/2025,3/12/2025,NIH
40174223,Alteplase for Posterior Circulation Ischemic Stroke at 4.5 to 24 Hours,N Engl J Med,NCT05429476,,,No,,8/17/2022,8/17/2022,8/17/2022,ACTUAL,8/15/2024,8/15/2024,8/15/2024,ACTUAL,6/19/2022,6/19/2022,6/19/2022,6/19/2022,,"Second Affiliated Hospital, School of Medicine, Zhejiang University",OTHER,OTHER,,"Second Affiliated Hospital, School of Medicine, Zhejiang University",No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,,4/3/2025,4/3/2025,4/3/2025,OTHER
40562048,"Once-weekly insulin efsitora alfa versus once-daily insulin glargine U100 in adults with type 2 diabetes treated with basal and prandial insulin (QWINT-4): a phase 3, randomised, non-inferiority trial",Lancet,NCT05462756,https://clinicaltrials.gov/study/NCT05462756,Eli Lilly and Company,Yes,FALSE,8/11/2022,8/11/2022,8/11/2022,ACTUAL,2/27/2024,2/27/2024,2/27/2024,ACTUAL,7/14/2022,7/14/2022,7/14/2022,7/14/2022,"I8H-MC-BDCV (OTHER, Eli Lilly and Company); 2021-005878-25 (EUDRACT_NUMBER)",Eli Lilly and Company,INDUSTRY,INDUSTRY,,Eli Lilly and Company,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,TRUE,4/27/2025,2/27/2025,TRUE,Yes,10/17/2022,Yes,3/18/2024,6/22/2025,6/28/2025,6/28/2025,6/22/2025,INDUSTRY
39753962,Single immunization with genetically attenuated Pf∆mei2 (GA2) parasites by mosquito bite in controlled human malaria infection: a placebo-controlled randomized trial,Nat Med,NCT05468606,,,No,,2/3/2023,2/3/2023,2/3/2023,ACTUAL,2024-12,12/1/2024,12/16/2024,ESTIMATED,7/18/2022,7/18/2022,7/18/2022,7/14/2022,,Leiden University Medical Center,OTHER,OTHER,,Leiden University Medical Center,No,Yes,RANDOMIZED,SEQUENTIAL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,1/3/2025,1/1/2025,1/1/2025,1/3/2025,OTHER
39775042,"Single-dose suraxavir marboxil for acute uncomplicated influenza in adults and adolescents: a multicenter, randomized, double-blind, placebo-controlled phase 3 trial",Nat Med,NCT05474755,,,No,,7/28/2022,7/28/2022,7/28/2022,ACTUAL,4/25/2023,4/25/2023,4/25/2023,ACTUAL,7/23/2022,7/23/2022,7/23/2022,7/23/2022,,Jiangxi Qingfeng Pharmaceutical Co. Ltd.,INDUSTRY,INDUSTRY,,Jiangxi Qingfeng Pharmaceutical Co. Ltd.,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,1/7/2025,2/1/2025,2/1/2025,1/7/2025,INDUSTRY
39928308,Evaluation of a Clinical Decision Support System for Imaging Requests: A Cluster Randomized Clinical Trial,JAMA,NCT05490290,,,No,,12/1/2022,12/1/2022,12/1/2022,ACTUAL,5/30/2024,5/30/2024,5/30/2024,ACTUAL,8/3/2022,8/3/2022,8/3/2022,6/29/2022,,University Hospital Augsburg,OTHER,OTHER,Erasmus Medical Center; University Hospital Schleswig-Holstein; Johannes Gutenberg University Mainz,University Hospital Augsburg; Erasmus Medical Center; University Hospital Schleswig-Holstein; Johannes Gutenberg University Mainz,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,,4/8/2025,4/8/2025,4/8/2025,OTHER
40057343,"Ivonescimab versus pembrolizumab for PD-L1-positive non-small cell lung cancer (HARMONi-2): a randomised, double-blind, phase 3 study in China",Lancet,NCT05499390,,,No,,11/9/2022,11/9/2022,11/9/2022,ACTUAL,1/29/2024,1/29/2024,1/29/2024,ACTUAL,8/11/2022,8/11/2022,8/11/2022,8/11/2022,,Akeso,INDUSTRY,INDUSTRY,,Akeso,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,,3/8/2025,3/8/2025,3/8/2025,INDUSTRY
40156829,Prothrombin Complex Concentrate vs Frozen Plasma for Coagulopathic Bleeding in Cardiac Surgery: The FARES-II Multicenter Randomized Clinical Trial,JAMA,NCT05523297,https://clinicaltrials.gov/study/NCT05523297,Octapharma,Yes,FALSE,11/30/2022,11/30/2022,11/30/2022,ACTUAL,6/27/2024,6/27/2024,6/27/2024,ACTUAL,8/29/2022,8/29/2022,8/29/2022,8/18/2022,,Octapharma,INDUSTRY,INDUSTRY,,Octapharma,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,TRUE,8/15/2025,5/23/2025,TRUE,Yes,8/25/2023,Yes,10/28/2024,,5/27/2025,5/27/2025,5/27/2025,INDUSTRY
40162734,Pulsed Field or Cryoballoon Ablation for Paroxysmal Atrial Fibrillation,N Engl J Med,NCT05534581,,,No,,9/26/2022,9/26/2022,9/26/2022,ACTUAL,1/1/2025,1/1/2025,1/1/2025,ACTUAL,9/7/2022,9/7/2022,9/7/2022,8/22/2022,,"Insel Gruppe AG, University Hospital Bern",OTHER,OTHER,University of Bern,"Insel Gruppe AG, University Hospital Bern; University of Bern",No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,3/31/2025,4/17/2025,4/17/2025,3/31/2025,OTHER
40239067,Tecovirimat for Clade I MPXV Infection in the Democratic Republic of Congo,N Engl J Med,NCT05559099,https://clinicaltrials.gov/study/NCT05559099,National Institute of Allergy and Infectious Diseases (NIAID),Yes,FALSE,10/10/2022,10/10/2022,10/10/2022,ACTUAL,9/3/2024,9/3/2024,9/3/2024,ACTUAL,9/23/2022,9/23/2022,9/23/2022,9/23/2022,,National Institute of Allergy and Infectious Diseases (NIAID),NIH,NIH,"Institut National de Recherche Biomédicale. Kinshasa, République Démocratique du Congo","National Institute of Allergy and Infectious Diseases (NIAID); Institut National de Recherche Biomédicale. Kinshasa, République Démocratique du Congo",Yes,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,,4/17/2025,4/17/2025,4/17/2025,NIH
39556768,Oral Muvalaplin for Lowering of Lipoprotein(a): A Randomized Clinical Trial,JAMA,NCT05563246,https://clinicaltrials.gov/study/NCT05563246,Eli Lilly and Company,Yes,FALSE,11/24/2022,11/24/2022,11/24/2022,ACTUAL,3/14/2024,3/14/2024,3/14/2024,ACTUAL,9/30/2022,9/30/2022,9/30/2022,9/28/2022,"J2O-MC-EKBC (OTHER, Eli Lilly and Company); 2022-501466-21-00 (CTIS)",Eli Lilly and Company,INDUSTRY,INDUSTRY,,Eli Lilly and Company,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,TRUE,3/25/2025,3/11/2025,TRUE,Yes,7/28/2022,Yes,9/20/2023,,1/21/2025,1/21/2025,1/21/2025,INDUSTRY
40183678,Comparison of Dose Escalation Versus Switching to Tirzepatide Among People With Type 2 Diabetes Inadequately Controlled on Lower Doses of Dulaglutide : A Randomized Clinical Trial,Ann Intern Med,NCT05564039,https://clinicaltrials.gov/study/NCT05564039,Eli Lilly and Company,Yes,FALSE,11/30/2022,11/30/2022,11/30/2022,ACTUAL,7/15/2024,7/15/2024,7/15/2024,ACTUAL,9/30/2022,9/30/2022,9/30/2022,9/30/2022,"I8F-MC-GPIH (OTHER, Eli Lilly and Company); 2022-500101-41-00 (OTHER, EU Trial Number)",Eli Lilly and Company,INDUSTRY,INDUSTRY,,Eli Lilly and Company,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,TRUE,8/3/2025,7/15/2025,TRUE,Yes,3/9/2023,Yes,12/1/2022,4/4/2025,5/1/2025,5/1/2025,4/4/2025,INDUSTRY
40162643,Lepodisiran - A Long-Duration Small Interfering RNA Targeting Lipoprotein(a),N Engl J Med,NCT05565742,https://clinicaltrials.gov/study/NCT05565742,Eli Lilly and Company,Yes,FALSE,10/20/2022,10/20/2022,10/20/2022,ACTUAL,10/23/2023,10/23/2023,10/23/2023,ACTUAL,10/3/2022,10/3/2022,10/3/2022,10/3/2022,"J3L-MC-EZEB (OTHER, Eli Lilly and Company); 2022-501426-38-00 (CTIS)",Eli Lilly and Company,INDUSTRY,INDUSTRY,,Eli Lilly and Company,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,TRUE,5/28/2025,4/17/2025,TRUE,Yes,7/19/2022,Yes,10/24/2023,3/30/2025,5/1/2025,5/1/2025,3/30/2025,INDUSTRY
40421736,Once-Weekly Mazdutide in Chinese Adults with Obesity or Overweight,N Engl J Med,NCT05607680,,,No,,11/14/2022,11/14/2022,11/14/2022,ACTUAL,8/21/2023,8/21/2023,8/21/2023,ACTUAL,11/1/2022,11/1/2022,11/1/2022,10/23/2022,,Innovent Biologics (Suzhou) Co. Ltd.,INDUSTRY,INDUSTRY,,Innovent Biologics (Suzhou) Co. Ltd.,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,5/25/2025,6/12/2025,6/12/2025,5/25/2025,INDUSTRY
40367374,"Oveporexton, an Oral Orexin Receptor 2-Selective Agonist, in Narcolepsy Type 1",N Engl J Med,NCT05687903,https://clinicaltrials.gov/study/NCT05687903,Takeda,Yes,FALSE,1/9/2023,1/9/2023,1/9/2023,ACTUAL,12/14/2023,12/14/2023,12/14/2023,ACTUAL,1/9/2023,1/9/2023,1/9/2023,1/9/2023,"2022-001654-38 (EUDRACT_NUMBER); U1111-1277-4261 (OTHER, WHO); jRCT2031220644 (REGISTRY, jRCT)",Takeda,INDUSTRY,INDUSTRY,,Takeda,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,TRUE,1/9/2025,12/13/2024,TRUE,Yes,8/17/2022,Yes,12/11/2023,,5/15/2025,5/15/2025,5/15/2025,INDUSTRY
40267417,Lorundrostat Efficacy and Safety in Patients with Uncontrolled Hypertension,N Engl J Med,NCT05769608,https://clinicaltrials.gov/study/NCT05769608,Mineralys Therapeutics Inc.,Yes,FALSE,3/13/2023,3/13/2023,3/13/2023,ACTUAL,1/15/2025,1/15/2025,1/15/2025,ACTUAL,3/3/2023,3/3/2023,3/3/2023,2/24/2023,,Mineralys Therapeutics Inc.,INDUSTRY,INDUSTRY,,Mineralys Therapeutics Inc.,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,4/23/2025,5/8/2025,5/8/2025,4/23/2025,INDUSTRY
40105270,A Randomized Trial of Automated Insulin Delivery in Type 2 Diabetes,N Engl J Med,NCT05785832,https://clinicaltrials.gov/study/NCT05785832,"Tandem Diabetes Care, Inc.",Yes,FALSE,6/1/2023,6/1/2023,6/1/2023,ACTUAL,9/24/2024,9/24/2024,9/24/2024,ACTUAL,3/14/2023,3/14/2023,3/14/2023,3/14/2023,,"Tandem Diabetes Care, Inc.",INDUSTRY,INDUSTRY,Jaeb Center for Health Research,"Tandem Diabetes Care, Inc.; Jaeb Center for Health Research",No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,TRUE,6/3/2025,4/3/2025,TRUE,Yes,10/31/2023,Yes,4/18/2023,3/19/2025,5/8/2025,5/8/2025,3/19/2025,INDUSTRY
40102593,mRNA-based seasonal influenza and SARS-CoV-2 multicomponent vaccine in healthy adults: a phase 1/2 trial,Nat Med,NCT05827926,https://clinicaltrials.gov/study/NCT05827926,"ModernaTX, Inc.",Yes,FALSE,4/14/2023,4/14/2023,4/14/2023,ACTUAL,12/3/2024,12/3/2024,12/3/2024,ACTUAL,4/24/2023,4/24/2023,4/24/2023,4/24/2023,,"ModernaTX, Inc.",INDUSTRY,INDUSTRY,,"ModernaTX, Inc.",No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,3/18/2025,5/1/2025,5/1/2025,3/18/2025,INDUSTRY
40383129,Safety and efficacy of a novel ANGPTL4 inhibitory antibody for lipid lowering: results from phase 1 and phase 1b/2a clinical studies,Lancet,NCT05896254,https://clinicaltrials.gov/study/NCT05896254,Marea Therapeutics,Yes,FALSE,7/22/2023,7/22/2023,7/22/2023,ACTUAL,12/13/2024,12/13/2024,12/13/2024,ACTUAL,5/31/2023,5/31/2023,5/31/2023,5/31/2023,,Marea Therapeutics,INDUSTRY,INDUSTRY,,Marea Therapeutics,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,5/15/2025,5/31/2025,5/31/2025,5/15/2025,INDUSTRY
40347969,"Fixed-dose combination of obicetrapib and ezetimibe for LDL cholesterol reduction (TANDEM): a phase 3, randomised, double-blind, placebo-controlled trial",Lancet,NCT06005597,https://clinicaltrials.gov/study/NCT06005597,NewAmsterdam Pharma,Yes,FALSE,3/1/2024,3/1/2024,3/1/2024,ACTUAL,9/25/2024,9/25/2024,9/25/2024,ACTUAL,8/15/2023,8/15/2023,8/15/2023,8/15/2023,,NewAmsterdam Pharma,INDUSTRY,INDUSTRY,,NewAmsterdam Pharma,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,5/7/2025,5/17/2025,5/17/2025,5/7/2025,INDUSTRY
40332892,Immunogenicity and Safety of Influenza and COVID-19 Multicomponent Vaccine in Adults ≥50 Years: A Randomized Clinical Trial,JAMA,NCT06097273,https://clinicaltrials.gov/study/NCT06097273,"ModernaTX, Inc.",Yes,FALSE,10/19/2023,10/19/2023,10/19/2023,ACTUAL,5/28/2024,5/28/2024,5/28/2024,ACTUAL,10/18/2023,10/18/2023,10/18/2023,10/18/2023,,"ModernaTX, Inc.",INDUSTRY,INDUSTRY,,"ModernaTX, Inc.",No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,TRUE,6/13/2025,5/28/2025,TRUE,Yes,3/22/2024,Yes,3/25/2024,,6/10/2025,6/10/2025,6/10/2025,INDUSTRY
39910272,GPT-4 assistance for improvement of physician performance on patient care tasks: a randomized controlled trial,Nat Med,NCT06208423,,,No,,12/28/2023,12/28/2023,12/28/2023,ACTUAL,4/19/2024,4/19/2024,4/19/2024,ACTUAL,1/5/2024,1/5/2024,1/5/2024,12/20/2023,,Stanford University,OTHER,OTHER,Beth Israel Deaconess Medical Center; University of Minnesota,Stanford University; Beth Israel Deaconess Medical Center; University of Minnesota,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,2/5/2025,4/1/2025,4/1/2025,2/5/2025,OTHER
40195450,A vaccine chatbot intervention for parents to improve HPV vaccination uptake among middle school girls: a cluster randomized trial,Nat Med,NCT06227689,,,No,,1/18/2024,1/18/2024,1/18/2024,ACTUAL,6/30/2024,6/30/2024,6/30/2024,ESTIMATED,1/26/2024,1/26/2024,1/26/2024,1/18/2024,,Fudan University,OTHER,OTHER,The University of Hong Kong,Fudan University; The University of Hong Kong,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,4/7/2025,6/1/2025,6/1/2025,4/7/2025,OTHER
40578851,"Effects of intravaginal conjugated oestrogen on pessary continuation for pelvic organ prolapse: multicentre, randomised, double blind, placebo controlled trial.",BMJ (Clinical research ed.),NCT04393194,,,No,,5/24/2020,5/24/2020,5/24/2020,ESTIMATED,6/1/2022,6/1/2022,6/1/2022,ESTIMATED,5/13/2020,5/13/2020,5/13/2020,5/10/2020,,Peking Union Medical College Hospital,OTHER,OTHER,,Peking Union Medical College Hospital,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,6/27/2025,6/27/2025,6/27/2025,6/27/2025,OTHER
40473437,Sacituzumab tirumotecan versus docetaxel for previously treated,BMJ (Clinical research ed.),NCT05631262,,,No,,11/30/2022,11/30/2022,11/30/2022,ACTUAL,12/30/2025,12/30/2025,12/30/2025,ESTIMATED,11/18/2022,11/18/2022,11/18/2022,11/10/2022,,"Sichuan Kelun Pharmaceutical Research Institute Co., Ltd.",INDUSTRY,INDUSTRY,,"Sichuan Kelun Pharmaceutical Research Institute Co., Ltd.",No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,6/5/2025,6/5/2025,6/5/2025,6/5/2025,INDUSTRY
40472026,Community health worker-facilitated telehealth for moderate-severe hypertension care in Kenya and Uganda: A randomized controlled trial.,PLoS medicine,NCT04810650,,,No,,4/15/2021,4/15/2021,4/15/2021,ACTUAL,10/16/2023,10/16/2023,10/16/2023,ACTUAL,3/19/2021,3/19/2021,3/19/2021,3/18/2021,U01AI150510 (NIH),"University of California, San Francisco",OTHER,OTHER,"Infectious Diseases Research Collaboration, Uganda; Makerere University; Kenya Medical Research Institute; University of California, Berkeley; University College, London; University of Pennsylvania; National Institute of Allergy and Infectious Diseases (NIAID); National Institute on Alcohol Abuse and Alcoholism (NIAAA); National Institute of Mental Health (NIMH); National Heart, Lung, and Blood Institute (NHLBI)","University of California, San Francisco; Infectious Diseases Research Collaboration, Uganda; Makerere University; Kenya Medical Research Institute; University of California, Berkeley; University College, London; University of Pennsylvania; National Institute of Allergy and Infectious Diseases (NIAID); National Institute on Alcohol Abuse and Alcoholism (NIAAA); National Institute of Mental Health (NIMH); National Heart, Lung, and Blood Institute (NHLBI)",Yes,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,TRUE,2/6/2025,2/4/2025,TRUE,Yes,7/26/2023,Yes,12/21/2021,6/5/2025,6/1/2025,6/1/2025,6/5/2025,NIH
40467095,"Effect of dapagliflozin on metabolic dysfunction-associated steatohepatitis: multicentre, double blind, randomised, placebo controlled trial.",BMJ (Clinical research ed.),NCT03723252,,,No,,3/20/2019,3/20/2019,3/20/2019,ACTUAL,3/22/2024,3/22/2024,3/22/2024,ACTUAL,10/25/2018,10/25/2018,10/25/2018,10/23/2018,,"Nanfang Hospital, Southern Medical University",OTHER,OTHER,,"Nanfang Hospital, Southern Medical University",No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,6/4/2025,6/4/2025,6/4/2025,6/4/2025,OTHER
40425261,A village doctor-led mobile health intervention for cardiovascular risk reduction in rural China: cluster randomised controlled trial.,BMJ (Clinical research ed.),NCT05645640,,,No,,3/16/2023,3/16/2023,3/16/2023,ACTUAL,5/16/2024,5/16/2024,5/16/2024,ACTUAL,12/7/2022,12/7/2022,12/7/2022,11/23/2022,,China National Center for Cardiovascular Diseases,OTHER_GOV,OTHER_GOV,,China National Center for Cardiovascular Diseases,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,5/27/2025,5/27/2025,5/27/2025,5/27/2025,OTHER_GOV
40335079,"Effects of a general practitioner-led brief narrative exposure intervention on symptoms of post-traumatic stress disorder after intensive care (PICTURE): multicentre, observer blind, randomised controlled trial.",BMJ (Clinical research ed.),NCT03315390,,,No,,10/21/2018,10/21/2018,10/21/2018,ACTUAL,8/30/2023,8/30/2023,8/30/2023,ACTUAL,10/16/2017,10/16/2017,10/16/2017,10/10/2017,,Ludwig-Maximilians - University of Munich,OTHER,OTHER,German Research Foundation; University of Konstanz,Ludwig-Maximilians - University of Munich; German Research Foundation; University of Konstanz,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,Yes,7/14/2023,5/7/2025,5/7/2025,5/7/2025,5/7/2025,OTHER
40306935,No-touch versus conventional vein in coronary artery bypass grafting: three year follow-up of multicentre randomised PATENCY trial.,BMJ (Clinical research ed.),NCT03126409,,,No,,5/14/2017,5/14/2017,5/14/2017,ACTUAL,12/30/2029,12/30/2029,12/30/2029,ESTIMATED,4/19/2017,4/19/2017,4/19/2017,4/19/2017,,China National Center for Cardiovascular Diseases,OTHER_GOV,OTHER_GOV,,China National Center for Cardiovascular Diseases,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,4/30/2025,4/30/2025,4/30/2025,4/30/2025,OTHER_GOV
40233976,Four cycles of docetaxel plus cisplatin as neoadjuvant chemotherapy followed by concurrent chemoradiotherapy in stage N2-3 nasopharyngeal carcinoma: phase 3 multicentre randomised controlled trial.,BMJ (Clinical research ed.),NCT02512315,,,No,,2015-08,8/1/2015,8/16/2015,ACTUAL,2024-12,12/1/2024,12/16/2024,ESTIMATED,7/27/2015,7/27/2015,7/27/2015,7/24/2015,,Sun Yat-sen University,OTHER,OTHER,,Sun Yat-sen University,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,4/15/2025,4/15/2025,4/15/2025,4/15/2025,OTHER
40164448,"Stepwise dual antiplatelet therapy de-escalation in patients after drug coated balloon angioplasty (REC-CAGEFREE II): multicentre, randomised, open label, assessor blind, non-inferiority trial.",BMJ (Clinical research ed.),NCT04971356,,,No,,11/1/2021,11/1/2021,11/1/2021,ACTUAL,3/1/2024,3/1/2024,3/1/2024,ESTIMATED,7/20/2021,7/20/2021,7/20/2021,7/20/2021,,Xijing Hospital,OTHER,OTHER,,Xijing Hospital,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,3/31/2025,3/31/2025,3/31/2025,3/31/2025,OTHER
40127893,"Care guided by tissue oxygenation and haemodynamic monitoring in off-pump coronary artery bypass grafting (Bottomline-CS): assessor blind, single centre, randomised controlled trial.",BMJ (Clinical research ed.),NCT04896736,,,No,,6/8/2021,6/8/2021,6/8/2021,ACTUAL,2/2/2024,2/2/2024,2/2/2024,ACTUAL,5/17/2021,5/17/2021,5/17/2021,4/26/2021,"000 (OTHER, CTGTY)",Yale University,OTHER,OTHER,Tianjin Chest Hospital,Yale University; Tianjin Chest Hospital,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,Yes,1/31/2024,3/24/2025,3/24/2025,3/24/2025,3/24/2025,OTHER
40107675,Sonolysis during carotid endarterectomy: randomised controlled trial.,BMJ (Clinical research ed.),NCT02398734,,,No,,2015-10,10/1/2015,10/16/2015,ACTUAL,2022-11,11/1/2022,11/15/2022,ACTUAL,3/20/2015,3/20/2015,3/20/2015,3/20/2015,,University Hospital Ostrava,OTHER,OTHER,"Ústřední fakultní vojenská nemocnice, Praha, Czechia; Vítkovická nemocnice, Ostrava, Czechia; Masarykova nemocnice v Ústí nad Labem, Ústí nad Labem, Czechia; Nemocnice České Budějovice, České Budějovice, Czechia; Fakultní nemocnice Hradec Králové, Hradec Králové, Czechia; Fakultní nemocnice Plzeň, Plzeň, Czechia; Krajská nemocnice Liberec, Liberec, Czechia; Fakultná nemocnica Martin, Martin, Slovakia; Nemocnice Jihlava, Jihlava, Czechia; Nemocnice na Homolce, Praha, Czechia; Fakultní nemocnice Motol, Praha, Czechia; Fakultná nemocnica Nitra, Nitra, Slovakia; Fakultní nemocnice Olomouc, Olomouc, Czechia; Fakultná nemocnica Košice, Košice, Slovakia; Krajská nemocnice T. Bati, Zlín, Czechia; Allgemeine Krankenhausl Linz, Linz, Austria","University Hospital Ostrava; Ústřední fakultní vojenská nemocnice, Praha, Czechia; Vítkovická nemocnice, Ostrava, Czechia; Masarykova nemocnice v Ústí nad Labem, Ústí nad Labem, Czechia; Nemocnice České Budějovice, České Budějovice, Czechia; Fakultní nemocnice Hradec Králové, Hradec Králové, Czechia; Fakultní nemocnice Plzeň, Plzeň, Czechia; Krajská nemocnice Liberec, Liberec, Czechia; Fakultná nemocnica Martin, Martin, Slovakia; Nemocnice Jihlava, Jihlava, Czechia; Nemocnice na Homolce, Praha, Czechia; Fakultní nemocnice Motol, Praha, Czechia; Fakultná nemocnica Nitra, Nitra, Slovakia; Fakultní nemocnice Olomouc, Olomouc, Czechia; Fakultná nemocnica Košice, Košice, Slovakia; Krajská nemocnice T. Bati, Zlín, Czechia; Allgemeine Krankenhausl Linz, Linz, Austria",No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,3/19/2025,3/19/2025,3/19/2025,3/19/2025,OTHER
39982935,Cervical cerclage versus cervical pessary with or without vaginal progesterone for preterm birth prevention in twin pregnancies and a short cervix: A two-by-two factorial randomised clinical trial.,PLoS medicine,NCT03863613,,,No,,3/23/2019,3/23/2019,3/23/2019,ACTUAL,7/8/2023,7/8/2023,7/8/2023,ACTUAL,3/3/2019,3/3/2019,3/3/2019,2/28/2019,,Mỹ Đức Hospital,OTHER,OTHER,,Mỹ Đức Hospital,No,Yes,RANDOMIZED,FACTORIAL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,2/21/2025,2/1/2025,2/1/2025,2/21/2025,OTHER
39933757,Effect of high flow nasal cannula oxygenation on incidence of hypoxia during sedated gastrointestinal endoscopy in patients with obesity: multicentre randomised controlled trial.,BMJ (Clinical research ed.),NCT04500392,,,No,,5/6/2021,5/6/2021,5/6/2021,ACTUAL,2024-01,1/1/2024,1/16/2024,ESTIMATED,8/2/2020,8/2/2020,8/2/2020,8/2/2020,,RenJi Hospital,OTHER,OTHER,"Shanghai Tongji Hospital, Tongji University School of Medicine; Shanghai Oriental Hospital, Tongji University School of Medicine","RenJi Hospital; Shanghai Tongji Hospital, Tongji University School of Medicine; Shanghai Oriental Hospital, Tongji University School of Medicine",No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,2/11/2025,2/11/2025,2/11/2025,2/11/2025,OTHER
